experiment	analysis_root	relative_path	bytes	mtime_epoch	sha256
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-082hc3dnbehb1c/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-082hc3dnbehb1c/STRC/HG002-082hc3dnbehb1c.STRC.result.vcf.gz	4845	1786711357	2747dfda066e476b9dcd123eb741332ec6d50da475a60337ec14d1f7c3cdc281
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-082hc3dnbehb1c/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-082hc3dnbehb1c/STRC/HG002-082hc3dnbehb1c.STRC.result.vcf.gz.tbi	176	1786711357	dad750ec65ff02e059fbf81b48ac8ecb1a5725194308d110d249f4a6a3e1866b
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-082hc3dnbehb1c/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-082hc3dnbehb1c/STRC/HG002-082hc3dnbehb1c.STRC.yaml	2164	1786711357	f4a05c04aed32b37a4566ba3f370f36fc3543eedfb33c0d52058e1e4f8580aa0
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-082hc3dnbehb1c/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/prepared/smn12/HG002-082hc3dnbehb1c.smn12.normalized.json	1688	1786710680	73c9a5470774665eac41e466f5b81c2fa0ea0d57eb90c4e364fe6a86685f1ae2
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-082hc3dnbehb1c/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-082hc3dnbehb1c/queries/longreadsv/truvari/summary.json	776	1786713834	6ceb17d3e02fdefacf4725893a871ab27b66ead2d301326fd3ebd5adb0603e93
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-082hc3dnbehb1c/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-082hc3dnbehb1c/queries/sniffles2/truvari/summary.json	687	1786708737	f3805e0832d8dc049a988d1f5247c546ea8c1c092dc5a6e1196531ac4701a26e
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-082hc3dnbehb1c/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-082hc3dnbehb1c/queries/tagged_trussv/truvari/summary.json	779	1786714134	2c6727f2c6cf552909869e0c2688ef40daa8710b1ee567760349c30541c3e311
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-082hc3dnbehb1c/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-082hc3dnbehb1c/queries/tiddit/truvari/summary.json	703	1786712304	f2f001e5c8760a3ff41b27e00b6ae731c22e7a975379c2a96b6960e1981d71bd
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentdhiomr2lr/na/alignqc/mosdepth/HG002-871vyxbnp4n81v.sentdhiomr2lr.na.mosdepth.summary.txt	13635	1786708864	838f65fc070df06d9d484fe3ea031308436cb8edb0f536cdd1edd91656bca8d4
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentdhiomr2rsr/na/alignqc/mosdepth/HG002-871vyxbnp4n81v.sentdhiomr2rsr.na.mosdepth.summary.txt	18267	1786716331	581d638e21602d4819d2a5fd65a4915b6a7dbea03eda5e404e67dd4f268a886f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentdhiomr2sr/smd/htd/smn12/HG002-871vyxbnp4n81v.sentdhiomr2sr.smd.smn12.summary.json	834	1786710680	b8e4cf801467cdab2355bfaeacd856f90b7cf39dc579fc6c6001f70274a1f744
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentdhiomr2sr/smd/htd/smn12/HG002-871vyxbnp4n81v.sentdhiomr2sr.smd.smn12.summary.tsv	264	1786710598	2b8c71f2c8578cdf502d568d7e1435c77509dfa13ad791ee816c089c9a98e74d
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/concordance/_giabHC/snv_HG002-871vyxbnp4n81v_giabHC_concordance.mqc.tsv	3733	1786717901	7cd5b3991a3f015df641cf52b96006468aad663637846cb85be0e7b1b71f399b
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CFH/HG002-871vyxbnp4n81v.CFH.done	32	1786712121	4b57c569722f4f390d00b1f5d2d3dfab090236f1ca3f4f6bb76d514a3106153f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CFH/HG002-871vyxbnp4n81v.CFH.result.vcf.gz	36146	1786712121	75600dc06ec8962742c4ff56bc79f581c82ce6f26a2354fc78a50ad4c38e068f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CFH/HG002-871vyxbnp4n81v.CFH.result.vcf.gz.tbi	388	1786712121	d7fc806f1dc4f383d59b9e0a8b14a339ec9f74d7b0038b3bc8037b8bc30314fd
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CFH/HG002-871vyxbnp4n81v.CFH.yaml	1831	1786712121	193311a6d1bab19dd1a3a222ed8fd6fb127311132b3e47bd052ecd717e360cdb
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP11B1/HG002-871vyxbnp4n81v.CYP11B1.done	36	1786711987	f7af4438026327204db5f578af844b26675f26676bd704658b58a37b8a98a5c8
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP11B1/HG002-871vyxbnp4n81v.CYP11B1.result.vcf.gz	9707	1786711987	0a295e7a3a86bfcb383c85c2b76acff01bca625e1cad7a7890f1e150c86a56b3
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP11B1/HG002-871vyxbnp4n81v.CYP11B1.result.vcf.gz.tbi	277	1786711987	caf60a08481039fb1afb3d4a0d119a8cc0912a3df5926f5160de638bbdd1a341
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP11B1/HG002-871vyxbnp4n81v.CYP11B1.yaml	1610	1786711987	be956931e8cad982590e3048606ddf7d9f3767f7d378fccdf8d751452a097e05
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2A6/HG002-871vyxbnp4n81v.CYP2A6.done	35	1786711742	a7ed310d4a4e99a32a77f8236ab1287f7b8f9ba6176e8ebe44697e87b1ccbd60
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2A6/HG002-871vyxbnp4n81v.CYP2A6.result.vcf.gz	6385	1786711742	050e9f9c051e9196caf7d3b36085db1389715cb13d7598073281c76850e16ffa
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2A6/HG002-871vyxbnp4n81v.CYP2A6.result.vcf.gz.tbi	169	1786711742	4161826fbbbb4eaf4061a305ab33c48728ea0f9ea67bd91f9d6ecf4846261818
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2A6/HG002-871vyxbnp4n81v.CYP2A6.yaml	2409	1786711742	02d126692b8633810c416154a0e27b85ff4ab546792e01f592acf4bb5681280f
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2B6/HG002-871vyxbnp4n81v.CYP2B6.done	35	1786711776	58e20a66984cc5991d6ed656069d27564352d5d6008209ea130ca7f4c32f6e0e
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2B6/HG002-871vyxbnp4n81v.CYP2B6.result.vcf.gz	7111	1786711776	058bcb41fbeceb48cb6779251af10167260c64d28adac450d210a7e02cdda569
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2B6/HG002-871vyxbnp4n81v.CYP2B6.result.vcf.gz.tbi	173	1786711776	6ca2f9017dcb5afe7191d125b399bb71e06f720076a6d1092eda16fb6763f3b1
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2B6/HG002-871vyxbnp4n81v.CYP2B6.yaml	1961	1786711776	f69cdf5f55f8e0a1e417f636698565d8ec3b805fb0a8e7e7c772a81df97840a0
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2D6/HG002-871vyxbnp4n81v.CYP2D6.done	35	1786711828	d51c395add49b6233820d2e9b502cfcd5d3702938b2d4031aab3ffcc40efefe4
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2D6/HG002-871vyxbnp4n81v.CYP2D6.result.vcf.gz	11111	1786711828	c632105e2fc5c86ed28d57cc7efd37fcee068e39a58b0bd347847e3b89e78dc1
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2D6/HG002-871vyxbnp4n81v.CYP2D6.result.vcf.gz.tbi	163	1786711828	a44c6a2d218d59d0cf332cdf5fe73010d41f8403db89f632bfe2700b7ad00133
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/CYP2D6/HG002-871vyxbnp4n81v.CYP2D6.yaml	1922	1786711828	8354715c6bc094760da305333f1cbbbf070b5ec442425f7542490d747b7f2804
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/GBA/HG002-871vyxbnp4n81v.GBA.done	32	1786711811	499c5876e9829a58834f6df72d3f63df3805a009b7ec8552a620c15326f3dfcb
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/GBA/HG002-871vyxbnp4n81v.GBA.result.vcf.gz	5524	1786711811	409de877255cfe382f469fe1640c591fc048f93949dd4127e6988f6adf1a9eef
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/GBA/HG002-871vyxbnp4n81v.GBA.result.vcf.gz.tbi	288	1786711811	0276218968687f1868aea8ffeb4b06321b8cf695ea242347e0a8e72de6cf2826
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/GBA/HG002-871vyxbnp4n81v.GBA.yaml	1703	1786711811	d23152149342611455e64e29a2e09883509e7fa50c29a818678e95b9dcba5019
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/HBA/HG002-871vyxbnp4n81v.HBA.done	32	1786711785	f9a18f4250abed23e04ba76a88571bf89bd9f23d7c3798cfbb4dff0f5b9cbd38
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/HBA/HG002-871vyxbnp4n81v.HBA.result.vcf.gz	4429	1786711785	f3e3fc82b01dcadbd63760c8e3d68d6a0aacff7aaeddbd2fef5bdc1534ada8b1
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/HBA/HG002-871vyxbnp4n81v.HBA.result.vcf.gz.tbi	98	1786711785	d09947ef72dc7bff0b51b0e81b1d23144a476bddec7e4b28003111420d1caacf
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/HBA/HG002-871vyxbnp4n81v.HBA.yaml	1806	1786711785	c552bc4120f34f1e4fa9bc533346e09ee086615aefe274f3452d52080237e2ea
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/IKBKG/HG002-871vyxbnp4n81v.IKBKG.done	34	1786711742	4b0b47d77d3c497e6222e449353a893841f9b0cb5dcba24db9ae1be66788a834
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/IKBKG/HG002-871vyxbnp4n81v.IKBKG.yaml	2087	1786711742	52f237de7762d93e91fdf5cadf38673f2343ade9f280c881beb608d514d03757
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/LPA/HG002-871vyxbnp4n81v.LPA.done	32	1786711785	4137cd03d2a1259175faabedcb649bf48b795a3dbc8fb9d0aaf83cdb03cd6283
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/LPA/HG002-871vyxbnp4n81v.LPA.yaml	6092	1786711785	9eccf4398605517391a863c06f1ee1f10475f4a5092d99abd817d1a01206b0ef
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/NCF1/HG002-871vyxbnp4n81v.NCF1.done	33	1786711881	eb362f1ff3853eb0775350fa48a7035faa1989910ca2cdcaa79ec0a2d2cc3313
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/NCF1/HG002-871vyxbnp4n81v.NCF1.result.vcf.gz	7706	1786711881	958fba47c82f60304ffad6f014e753e453c6b7769158a6597542cdf934d1f139
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/NCF1/HG002-871vyxbnp4n81v.NCF1.result.vcf.gz.tbi	194	1786711881	d2036e9e5ac8cec7fa4895cb5f931b8203a249e2ccc40af2e28dcc11dd443434
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/NCF1/HG002-871vyxbnp4n81v.NCF1.yaml	1581	1786711881	cf8d390e18694cb40c21943aced678f8af69cd9d3e325a9b090af12d71ca5e86
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/OTOA/HG002-871vyxbnp4n81v.OTOA.done	33	1786711729	68c1d38708f1ca06116a1136a9b11b083a99a423f816fe01ba6684bb3b50dde9
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/OTOA/HG002-871vyxbnp4n81v.OTOA.result.vcf.gz	6458	1786711729	482906d6d617cb3541cf33e37f4fec7430dbf6186f621c15469f75a9c1d020ce
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/OTOA/HG002-871vyxbnp4n81v.OTOA.result.vcf.gz.tbi	162	1786711729	1081b147b6da92ff6d36df97d6adb9897b591fc3d1f111ea94c9b9570d4e86b9
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/OTOA/HG002-871vyxbnp4n81v.OTOA.yaml	2229	1786711729	e404cd9c3b34b0c5ab3ddbcc69d3735f8024d8d6b6412b4f3b2cd9a2a0d24f67
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/PMS2/HG002-871vyxbnp4n81v.PMS2.done	33	1786711974	2c0a7829ef37e6333ff9e20f3fbc245fa799e6f45625d3e33721bf4ac3c76e12
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/PMS2/HG002-871vyxbnp4n81v.PMS2.result.vcf.gz	12275	1786711974	a487b294c6c232d2247f763eeb822331b7555efe6254bc22022e8efd2f8f13ec
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/PMS2/HG002-871vyxbnp4n81v.PMS2.result.vcf.gz.tbi	134	1786711974	f2017667908fbc2a8fada8c351a0320460e6ab99024a4e005d944c2fdfc16a7c
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/PMS2/HG002-871vyxbnp4n81v.PMS2.yaml	3252	1786711974	082a6993d59f8539647ee3f151fd8cdc6a12727ce97f0f5af80d9cb2be6fac8e
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/RCCX/HG002-871vyxbnp4n81v.RCCX.done	33	1786711929	def97efc51b14388fbe01e607b6969eec2976ff117c5ecacb4d0a465fa973e82
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/RCCX/HG002-871vyxbnp4n81v.RCCX.result.vcf.gz	12367	1786711929	e012965261a461fb977e1db6f5524729bbd38a5e0177164d2614b0fbc9eec134
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/RCCX/HG002-871vyxbnp4n81v.RCCX.result.vcf.gz.tbi	173	1786711929	061fb687355cbdf43a7ba488e6334fee634cfbe227de556663e09ce56a148278
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/RCCX/HG002-871vyxbnp4n81v.RCCX.yaml	2963	1786711929	935b509f734d28c21dbafff6044a063fa6196646a1ef89f3a021e9b05b8ab161
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/RH/HG002-871vyxbnp4n81v.RH.done	31	1786711926	8b0e22de9f2c56973affe66793ef5c1490b73110b109cf73352d1b26422c6fca
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/RH/HG002-871vyxbnp4n81v.RH.result.vcf.gz	7336	1786711926	0d3a1e84b1261612abbedd540879ce7bfe68120b78026c0c23af00cd6a15c525
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/RH/HG002-871vyxbnp4n81v.RH.result.vcf.gz.tbi	168	1786711926	1692a2c5f0377d61c0e0f7594195448a1f2109085cfbacde8d8384acdb418854
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/RH/HG002-871vyxbnp4n81v.RH.yaml	1755	1786711926	aea25bfbbd6aa9e37e1d876d78963795efae116e8cdc30b9c717d36a40122215
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/SBDS/HG002-871vyxbnp4n81v.SBDS.done	33	1786711878	7575b2b1b7f0df89b5aabbb5a8a99c7fd82d2ed8baf22f73c5bb30f625a3dbe1
E1	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-multiau-20260814T114522Z	results/day/hg38/HG002-871vyxbnp4n81v/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-871vyxbnp4n81v/SBDS/HG002-871vyxbnp4n81v.SBDS.result.vcf.gz	4069	1786711878	55ff506844866ed90ffe79ebad892700eb9a3b8dea56003c49101ccdb56e4662
